"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-11","2021","12","11","","16.0","","2.7","","9.3","","8.7","","0.0","","","","","","16.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-12","2021","12","12","","7.2","","0.7","","4.0","","14.0","","0.0","","","","","","0.3","","0","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-13","2021","12","13","","9.8","","3.8","","6.8","","11.2","","0.0","","","","","","0.0","","0","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-14","2021","12","14","","6.3","","2.3","","4.3","","13.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-15","2021","12","15","","11.9","","4.2","","8.1","","9.9","","0.0","","","","","","1.0","","0","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-16","2021","12","16","","15.2","","5.5","","10.3","","7.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-17","2021","12","17","","5.9","","0.8","","3.3","","14.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-18","2021","12","18","","1.4","","-2.9","","-0.8","","18.8","","0.0","","","","","","8.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-19","2021","12","19","","-2.5","","-5.3","","-3.9","","21.9","","0.0","","","","","","0.0","","7","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-20","2021","12","20","","4.2","","-5.3","","-0.6","","18.6","","0.0","","","","","","0.0","","5","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-21","2021","12","21","","4.7","","0.4","","2.5","","15.5","","0.0","","","","","","0.0","","4","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-22","2021","12","22","","4.6","","-3.3","","0.7","","17.3","","0.0","","","","","","0.4","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-23","2021","12","23","","0.1","","-4.9","","-2.4","","20.4","","0.0","","","","","","4.1","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-24","2021","12","24","","3.8","","-0.1","","1.9","","16.1","","0.0","","","","","","0.3","","5","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-25","2021","12","25","","7.4","","3.3","","5.4","","12.6","","0.0","","","","","","4.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-26","2021","12","26","","4.4","","-4.9","","-0.2","","18.2","","0.0","","","","","","0.0","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-27","2021","12","27","","1.3","","-5.3","","-2.0","","20.0","","0.0","","","","","","1.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-28","2021","12","28","","3.1","","-0.1","","1.5","","16.5","","0.0","","","","","","0.3","","3","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-29","2021","12","29","","3.3","","0.7","","2.0","","16.0","","0.0","","","","","","0.1","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-30","2021","12","30","","3.5","","1.7","","2.6","","15.4","","0.0","","","","","","0.0","","0","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2021-12-31","2021","12","31","","7.1","","2.7","","4.9","","13.1","","0.0","","","","","","0.0","","1","","","M","","M"
